Rhea americana;1667368956000;154
unavailable;1663214814000;75
Phacochoerus aethiopus;1660625352000;168
Milvus migrans;1661485193000;175
Macaca mulatta;1654110297000;69
Lycosa godeffroyi;1665155193000;4
Phalaropus fulicarius;1663493426000;70
Spermophilus lateralis;1669927443000;101
Meles meles;1655105908000;86
Ceratotherium simum;1680446429000;130
Damaliscus lunatus;1680047317000;59
Conolophus subcristatus;1665939847000;154
Larus dominicanus;1678169186000;94
Dacelo novaeguineae;1677320610000;102
Acrantophis madagascariensis;1681699130000;173
Vulpes chama;1666956334000;138
Anas punctata;1682009713000;64
Cordylus giganteus;1661141678000;60
Phalaropus lobatus;1666550827000;14
Ara chloroptera;1670047877000;121
Cordylus giganteus;1679487056000;66
Tragelaphus strepsiceros;1680813269000;161
Gyps bengalensis;1657710729000;30
Haematopus ater;1679104392000;106
Phalacrocorax carbo;1677620904000;133
Hyaena brunnea;1664247816000;2
unavailable;1659092107000;164
Mirounga angustirostris;1659526684000;51
Ateles paniscus;1664755842000;98
Pseudalopex gymnocercus;1671136287000;47
Eolophus roseicapillus;1676619460000;51
Pteronura brasiliensis;1660527954000;74
Vulpes vulpes;1654804374000;85
Dacelo novaeguineae;1679939864000;144
Pelecanus occidentalis;1662448146000;133
Alopochen aegyptiacus;1669061741000;132
Geochelone radiata;1660070134000;173
Aonyx cinerea;1663984049000;145
Recurvirostra avosetta;1681854371000;43
Larus fuliginosus;1653445668000;147
Felis silvestris lybica;1655993147000;108
Bettongia penicillata;1659303699000;128
Pseudocheirus peregrinus;1651914998000;90
Connochaetus taurinus;1680526694000;144
Tringa glareola;1678088837000;48
Bubulcus ibis;1652923213000;18
Plectopterus gambensis;1671207253000;9
Plegadis falcinellus;1680674697000;26
Ploceus intermedius;1676700482000;60
Spermophilus richardsonii;1657896972000;100
Salvadora hexalepis;1667343376000;159
Dusicyon thous;1652283380000;99
Sarcorhamphus papa;1654930499000;142
Pteropus rufus;1665686028000;63
Butorides striatus;1679962967000;112
Francolinus coqui;1674862396000;79
Felis silvestris lybica;1668240855000;146
Vicugna vicugna;1679004496000;34
Eudromia elegans;1668836095000;1
Varanus sp.;1680842462000;184
Heloderma horridum;1680430766000;191
Marmota flaviventris;1662077776000;55
Diceros bicornis;1663198772000;22
Delphinus delphis;1666229050000;167
Callorhinus ursinus;1665355082000;64
Calyptorhynchus magnificus;1659639177000;87
Semnopithecus entellus;1656578258000;52
Phoca vitulina;1680713023000;5
Tachybaptus ruficollis;1680312004000;49
Rhea americana;1673208495000;177
Varanus komodensis;1672235199000;183
Felis rufus;1657658890000;108
Tetracerus quadricornis;1661890841000;174
Dicrurus adsimilis;1662862065000;50
Threskionis aethiopicus;1654459229000;171
Ursus maritimus;1671229210000;47
Ateles paniscus;1675972849000;36
Macaca mulatta;1674103425000;124
Semnopithecus entellus;1666765951000;132
Chlamydosaurus kingii;1653701777000;66
Eunectes sp.;1677360744000;157
Eumetopias jubatus;1656553265000;32
Alopochen aegyptiacus;1678742832000;84
Pseudocheirus peregrinus;1668978433000;33
Dusicyon thous;1681521201000;163
Ephippiorhynchus mycteria;1672864172000;126
Ursus americanus;1666559262000;15
Zosterops pallidus;1660198581000;128
Petaurus breviceps;1676644099000;117
Ardea golieth;1676914432000;15
Macropus fuliginosus;1672909846000;45
Centrocercus urophasianus;1654107306000;155
Ramphastos tucanus;1650988038000;65
Eudromia elegans;1665455767000;192
Ornithorhynchus anatinus;1658519970000;51
Geospiza sp.;1666840886000;133
Dasypus novemcinctus;1665389324000;47
Hippotragus equinus;1675736286000;48
Thalasseus maximus;1653542965000;111
Struthio camelus;1677614177000;50
Turtur chalcospilos;1653978051000;90
Hippotragus niger;1661581393000;194
unavailable;1676603501000;4
Semnopithecus entellus;1669473714000;29
Felis wiedi or Leopardus weidi;1664753810000;119
Spizaetus coronatus;1657596208000;150
Meleagris gallopavo;1661210908000;41
Marmota flaviventris;1680742264000;48
Vulpes chama;1677818470000;191
Ovis musimon;1675112627000;136
Morelia spilotes variegata;1660572608000;197
Zenaida galapagoensis;1655212572000;169
Zosterops pallidus;1662591439000;84
Macropus agilis;1652633598000;150
Ara chloroptera;1660291235000;19
Echimys chrysurus;1673634872000;23
Bassariscus astutus;1673824412000;130
Spermophilus lateralis;1664256498000;36
Trachyphonus vaillantii;1670318610000;65
Trichosurus vulpecula;1662545444000;174
Litrocranius walleri;1667139658000;52
Halcyon smyrnesis;1672349327000;122
Crocodylus niloticus;1663249161000;25
Centrocercus urophasianus;1652782694000;3
Haliaeetus leucoryphus;1654054281000;166
Lutra canadensis;1653345396000;170
Anthropoides paradisea;1663585791000;75
Tadorna tadorna;1670926511000;3
Equus burchelli;1658835604000;34
Antechinus flavipes;1651528842000;89
Alcelaphus buselaphus cokii;1651193741000;49
Macropus agilis;1654508792000;176
Nucifraga columbiana;1670603591000;18
Pycnonotus nigricans;1681559313000;46
Zosterops pallidus;1662467800000;52
Zosterops pallidus;1653358253000;17
Marmota caligata;1673491064000;159
unavailable;1663804364000;194
Mazama gouazoubira;1670625225000;62
Dendrocygna viduata;1653699600000;74
Macropus eugenii;1656844284000;115
Centrocercus urophasianus;1656521906000;104
Felis libyca;1667428636000;112
Buteo jamaicensis;1668900966000;102
Hydrochoerus hydrochaeris;1652528324000;108
Pavo cristatus;1665628009000;162
Marmota caligata;1670869972000;167
Columba livia;1680899101000;137
Genetta genetta;1657660894000;34
Lycosa godeffroyi;1669404796000;111
Oryx gazella;1666527164000;26
Felis concolor;1680176137000;23
Procyon cancrivorus;1668020118000;18
Oryx gazella;1678050463000;29
Tapirus terrestris;1670142658000;58
Lycosa godeffroyi;1676838477000;200
Geochelone elegans;1650745064000;114
Rhea americana;1650905850000;72
Anthropoides paradisea;1671373884000;100
Aegypius tracheliotus;1662003369000;120
Mazama gouazoubira;1653570902000;96
Pituophis melanaleucus;1671629248000;174
Dusicyon thous;1663887978000;166
Pterocles gutturalis;1664208561000;38
Francolinus coqui;1672032781000;79
Diomedea irrorata;1671201980000;33
Leptoptilos crumeniferus;1671859615000;13
Arctogalidia trivirgata;1680648303000;160
Corvus albus;1657856503000;140
Ovis ammon;1651100589000;34
Fulica cristata;1674132797000;81
Felis pardalis;1673536815000;81
Phalacrocorax brasilianus;1653519019000;195
Mazama gouazoubira;1665133122000;180
Dasypus novemcinctus;1674078753000;74
Terathopius ecaudatus;1650504749000;41
Lamprotornis chalybaeus;1657792959000;166
Orcinus orca;1677422004000;72
Tockus flavirostris;1651296107000;84
Ardea golieth;1668710008000;128
Hippopotamus amphibius;1670255866000;82
Bucephala clangula;1651730577000;3
Oryx gazella callotis;1673383981000;86
Ammospermophilus nelsoni;1681908947000;149
Butorides striatus;1668251495000;52
Merops nubicus;1672226256000;109
Trichoglossus haematodus moluccanus;1658178620000;118
Dacelo novaeguineae;1663625030000;65
Neotis denhami;1668700143000;35
Geococcyx californianus;1664661044000;119
Ovis dalli stonei;1653998495000;137
Erinaceus frontalis;1675466051000;33
Bubalornis niger;1659270267000;134
Zenaida asiatica;1656484492000;118
Vulpes cinereoargenteus;1681820238000;175
Balearica pavonina;1677278373000;154
Eubalaena australis;1656852466000;94
Felis wiedi or Leopardus weidi;1663948365000;173
Otaria flavescens;1670409434000;85
Vanellus armatus;1654616212000;193
Spizaetus coronatus;1652332842000;146
Felis libyca;1660545331000;84
Uraeginthus bengalus;1665588424000;158
Laniaurius atrococcineus;1654131950000;47
Coendou prehensilis;1673301410000;34
Limnocorax flavirostra;1662925083000;3
Rhabdomys pumilio;1669598854000;57
Falco mexicanus;1659890384000;195
Dusicyon thous;1674292807000;110
Pavo cristatus;1663463424000;116
Equus hemionus;1679368199000;172
Macropus robustus;1663986951000;79
Paradoxurus hermaphroditus;1671716851000;151
Macropus parryi;1654947568000;43
Bos taurus;1680574772000;134
Dendrocitta vagabunda;1672891427000;143
Nasua nasua;1672372244000;144
Orcinus orca;1650767574000;91
Uraeginthus granatina;1654210443000;114
Castor canadensis;1672574587000;86
Pavo cristatus;1660455684000;19
Isoodon obesulus;1652260447000;171
Procyon lotor;1679959193000;21
Laniaurius atrococcineus;1665798605000;79
Gorilla gorilla;1656537356000;105
Eolophus roseicapillus;1669717582000;76
Hippotragus equinus;1679312824000;29
Lepilemur rufescens;1672877801000;158
Snycerus caffer;1672190454000;196
Aonyx capensis;1656826811000;172
Ursus americanus;1665122357000;154
Himantopus himantopus;1662192912000;162
Ceratotherium simum;1660395717000;143
Tragelaphus strepsiceros;1663599290000;25
Lepus arcticus;1652426427000;110
Columba livia;1679328059000;157
Anas bahamensis;1661751374000;116
Gabianus pacificus;1680036946000;143
Pycnonotus barbatus;1658297024000;43
Plectopterus gambensis;1671225163000;7
Mirounga leonina;1653923690000;199
Phoca vitulina;1673799233000;162
unavailable;1672279469000;154
Larus dominicanus;1670147375000;24
Varanus sp.;1655456829000;148
Ninox superciliaris;1675773111000;45
Ictonyx striatus;1663684569000;103
Zalophus californicus;1662785645000;34
Papio cynocephalus;1679547396000;35
Crotalus cerastes;1657846897000;154
Nucifraga columbiana;1660042206000;79
Aonyx capensis;1672415809000;123
Psittacula krameri;1660472976000;53
Lamprotornis nitens;1664094400000;131
Macropus robustus;1674807661000;199
Bassariscus astutus;1680004558000;20
Acrobates pygmaeus;1658767109000;62
Tragelaphus angasi;1652853087000;94
Phoca vitulina;1673496066000;31
Cervus duvauceli;1670730092000;66
unavailable;1665962892000;102
Cochlearius cochlearius;1667398681000;169
Chauna torquata;1660218887000;44
Hystrix cristata;1654206542000;49
Haliaetus leucogaster;1671712074000;189
Lepilemur rufescens;1668905653000;105
Vulpes vulpes;1665958648000;160
Hystrix cristata;1651145286000;196
Actophilornis africanus;1679049264000;70
Ara chloroptera;1653934927000;194
Nannopterum harrisi;1656970300000;119
Vanellus armatus;1653901581000;15
unavailable;1673555982000;81
Bugeranus caruncalatus;1652102529000;188
Gazella thompsonii;1681831165000;70
Cebus nigrivittatus;1678828897000;27
Eunectes sp.;1662771108000;15
Alligator mississippiensis;1652061713000;8
Terrapene carolina;1655727497000;54
Falco peregrinus;1651151383000;128
Neotoma sp.;1661216771000;34
Ephippiorhynchus mycteria;1655799250000;46
Elephas maximus bengalensis;1665101287000;23
Phoenicopterus chilensis;1675354995000;113
Herpestes javanicus;1658873400000;158
unavailable;1669717643000;139
Macropus agilis;1681331308000;112
Tachyglossus aculeatus;1666037065000;200
Alligator mississippiensis;1653888533000;51
Thalasseus maximus;1678284483000;101
Canis lupus baileyi;1665166416000;23
Rhea americana;1664911843000;135
Meles meles;1668374386000;6
Coendou prehensilis;1665648254000;200
Aonyx capensis;1677264549000;110
Coluber constrictor;1655369075000;97
Sus scrofa;1670034682000;170
Tachyglossus aculeatus;1666524121000;184
Mephitis mephitis;1678876702000;171
Larus dominicanus;1666437714000;2
Petaurus norfolcensis;1668035494000;122
Lamprotornis nitens;1661287573000;29
Bucephala clangula;1665042643000;45
Alopex lagopus;1672510613000;36
Butorides striatus;1681334645000;93
Macropus eugenii;1681414390000;50
Butorides striatus;1673818878000;96
Coracias caudata;1668782333000;76
Papilio canadensis;1650758800000;164
Suricata suricatta;1669122402000;198
Felis concolor;1665728295000;178
Sauromalus obesus;1663768198000;171
Callorhinus ursinus;1654547609000;19
Geochelone elephantopus;1667434121000;14
Myrmecophaga tridactyla;1658420299000;25
Varanus salvator;1651577477000;91
Chordeiles minor;1654824050000;49
Acrobates pygmaeus;1655498598000;128
Hippotragus niger;1674452190000;119
Manouria emys;1664865042000;184
Acrantophis madagascariensis;1667515500000;51
Casmerodius albus;1660546333000;15
Varanus komodensis;1680318689000;42
Pseudalopex gymnocercus;1659847015000;31
Haliaeetus leucocephalus;1670916338000;160
Varanus komodensis;1658845802000;5
Canis mesomelas;1651641905000;193
Hymenolaimus malacorhynchus;1661566371000;197
Charadrius tricollaris;1662632996000;119
Butorides striatus;1675974068000;176
Cordylus giganteus;1659771135000;183
Canis aureus;1674692187000;164
Sitta canadensis;1650831955000;41
Taurotagus oryx;1666911043000;98
Heloderma horridum;1668393261000;175
Phalaropus lobatus;1662988045000;8
Galictis vittata;1659067752000;97
Dasyurus viverrinus;1679093644000;113
Deroptyus accipitrinus;1660823075000;93
Tiliqua scincoides;1664520589000;192
Pan troglodytes;1651796457000;92
Columba livia;1680165358000;156
Equus burchelli;1659066240000;56
Aonyx cinerea;1663320376000;25
Ephipplorhynchus senegalensis;1653003187000;153
Hyaena hyaena;1672373215000;62
Rhabdomys pumilio;1668454470000;38
Felis concolor;1670625880000;143
Felis caracal;1651541257000;185
Eolophus roseicapillus;1674295855000;20
Bucephala clangula;1673222949000;88
Pseudoleistes virescens;1662652475000;147
Francolinus swainsonii;1656730350000;19
Canis lupus lycaon;1656156599000;15
Lophoaetus occipitalis;1656444861000;91
Ara chloroptera;1663651428000;73
Gyps bengalensis;1653129775000;103
Eolophus roseicapillus;1675127430000;102
Eubalaena australis;1678860471000;141
Mustela nigripes;1664658740000;147
Toxostoma curvirostre;1658651500000;36
Coracias caudata;1650711196000;109
Corallus hortulanus cooki;1662183786000;149
unavailable;1666629202000;53
Felis wiedi or Leopardus weidi;1676637966000;81
Bassariscus astutus;1673065221000;67
Terathopius ecaudatus;1664400639000;130
Grus antigone;1666536454000;107
Crotalus triseriatus;1664379027000;96
Corallus hortulanus cooki;1657680390000;10
Toxostoma curvirostre;1656376121000;19
Felis yagouaroundi;1673651989000;129
Ctenophorus ornatus;1665496291000;139
Haliaeetus leucoryphus;1659671966000;142
Cereopsis novaehollandiae;1677991518000;141
Charadrius tricollaris;1665705009000;20
Chlamydosaurus kingii;1676997295000;41
Canis mesomelas;1667962543000;66
Naja haje;1674081745000;107
Elephas maximus bengalensis;1673861696000;33
Macropus eugenii;1659925925000;49
Damaliscus dorcas;1668656387000;199
Bassariscus astutus;1663588889000;26
Crotaphytus collaris;1675451954000;69
Aegypius tracheliotus;1657929232000;139
Odocoilenaus virginianus;1653609758000;108
Eudyptula minor;1668702496000;178
Bettongia penicillata;1651705418000;136
Graspus graspus;1661476215000;129
Fregata magnificans;1673922206000;122
Kobus defassa;1676771669000;53
Castor canadensis;1679932648000;62
Tiliqua scincoides;1660613499000;60
Canis lupus baileyi;1658740741000;148
Acrantophis madagascariensis;1664544922000;87
Ovibos moschatus;1662388481000;28
Notechis semmiannulatus;1669361589000;149
Neotis denhami;1672851999000;35
Grus canadensis;1655830476000;40
Streptopelia senegalensis;1678338634000;11
Taurotagus oryx;1653470702000;186
Haliaetus leucogaster;1660485808000;15
Callorhinus ursinus;1653474620000;107
Laniarius ferrugineus;1659904676000;164
Lutra canadensis;1668441411000;157
Sciurus vulgaris;1650969753000;172
Kobus vardonii vardoni;1658903794000;60
Psophia viridis;1675385718000;75
Tyto novaehollandiae;1665003278000;133
Canis mesomelas;1663548765000;129
Lasiorhinus latifrons;1651331133000;32
Theropithecus gelada;1679253938000;87
Neotis denhami;1650570423000;118
Alligator mississippiensis;1669958466000;1
Dasyurus maculatus;1679239263000;113
Epicrates cenchria maurus;1674924661000;40
Dicrostonyx groenlandicus;1656051957000;168
Uraeginthus granatina;1671385646000;81
Papio cynocephalus;1664033505000;110
Macropus agilis;1676671962000;58
Damaliscus dorcas;1658736415000;47
Lamprotornis nitens;1652979040000;140
Terrapene carolina;1672047454000;141
Varanus salvator;1655840698000;159
Columba palumbus;1659608766000;181
Redunca redunca;1670845796000;111
Oryx gazella;1660774948000;150
Oryx gazella;1656834114000;179
Pseudoleistes virescens;1669172326000;121
Larus fuliginosus;1675826517000;118
Diomedea irrorata;1657994493000;17
Aonyx cinerea;1655971700000;102
Neotis denhami;1658585309000;193
Branta canadensis;1670948759000;49
Larus dominicanus;1665243135000;168
Phasianus colchicus;1658486249000;14
Certotrichas paena;1677737368000;155
Otaria flavescens;1656692482000;35
Echimys chrysurus;1677526705000;17
Anthropoides paradisea;1658180588000;186
Coluber constrictor;1660438248000;131
Fregata magnificans;1653344847000;99
Bos taurus;1679389547000;180
Macropus parryi;1665729378000;55
Phalaropus lobatus;1653350278000;198
Francolinus coqui;1666821431000;68
Ramphastos tucanus;1667798905000;18
Phalaropus fulicarius;1680952232000;37
Chelodina longicollis;1653158408000;128
Bettongia penicillata;1652481469000;71
Butorides striatus;1657092188000;107
Corvus albus;1669916367000;175
Canis mesomelas;1652808647000;12
Cervus canadensis;1658134028000;122
Chlamydosaurus kingii;1664299900000;32
Microcebus murinus;1665796087000;127
Estrilda erythronotos;1678547798000;2
Papio cynocephalus;1674445657000;132
Myotis lucifugus;1680988040000;129
Alectura lathami;1671651430000;87
Xerus sp.;1672694742000;64
Plocepasser mahali;1661091377000;193
Cordylus giganteus;1650552839000;35
Alcelaphus buselaphus cokii;1669469981000;37
Eutamias minimus;1677370645000;141
Corvus brachyrhynchos;1664154139000;3
Eudyptula minor;1668346817000;120
Crotalus cerastes;1680397443000;159
Globicephala melas;1657063497000;190
Eolophus roseicapillus;1656867531000;175
Stercorarius longicausus;1679263787000;117
Tachyglossus aculeatus;1663498732000;123
Stenella coeruleoalba;1675714047000;158
Castor fiber;1659281558000;41
Ursus americanus;1671526479000;29
Coendou prehensilis;1678856569000;40
Laniarius ferrugineus;1679397934000;103
Dicrostonyx groenlandicus;1670010429000;62
Hystrix indica;1680767265000;134
Lutra canadensis;1665930807000;108
Plocepasser mahali;1675812852000;141
Macaca mulatta;1665083441000;188
Sciurus vulgaris;1670970581000;42
Macaca mulatta;1656395578000;123
Aegypius tracheliotus;1659530580000;121
Bos taurus;1679279430000;131
Phascogale calura;1665714615000;59
Macropus fuliginosus;1669273154000;27
Drymarchon corias couperi;1660987271000;63
Ovis orientalis;1659088191000;120
Francolinus swainsonii;1680902576000;30
Mungos mungo;1676879671000;80
Lamprotornis superbus;1666050740000;179
Echimys chrysurus;1662314992000;148
Vulpes chama;1658243928000;38
Pavo cristatus;1653785457000;39
Butorides striatus;1662594011000;167
Bettongia penicillata;1667533433000;14
Geococcyx californianus;1665260962000;159
Zalophus californicus;1679107701000;122
Cathartes aura;1660099400000;50
Zenaida asiatica;1676198537000;157
Tyto novaehollandiae;1662234225000;170
Grus rubicundus;1668414351000;132
Bradypus tridactylus;1669163576000;167
Eumetopias jubatus;1658839773000;65
Egretta thula;1678562800000;60
Phalacrocorax niger;1670906072000;35
Colobus guerza;1677375439000;16
Petaurus breviceps;1675182641000;28
Pandon haliaetus;1654632391000;69
Mellivora capensis;1676603969000;33
Trichosurus vulpecula;1662748426000;69
Falco peregrinus;1671260125000;25
Morelia spilotes variegata;1676387562000;56
Pelecanus conspicillatus;1660422701000;122
Canis aureus;1668963949000;107
Colaptes campestroides;1670621011000;170
Tiliqua scincoides;1668872935000;21
Pseudalopex gymnocercus;1676986328000;4
Libellula quadrimaculata;1678191558000;161
Sceloporus magister;1656604333000;159
Perameles nasuta;1655289921000;165
Castor canadensis;1673695009000;186
Phalaropus fulicarius;1665535381000;9
Laniarius ferrugineus;1658153627000;58
Mycteria leucocephala;1657877344000;13
Phalaropus fulicarius;1678434767000;133
Aegypius tracheliotus;1675930871000;20
Hymenolaimus malacorhynchus;1677606498000;152
Tiliqua scincoides;1653438756000;22
Hippotragus niger;1659315388000;63
Butorides striatus;1679133409000;20
Zalophus californicus;1670966007000;76
Paradoxurus hermaphroditus;1663917066000;135
Marmota flaviventris;1663134402000;74
Caiman crocodilus;1670877313000;128
Proteles cristatus;1681410973000;143
Papio cynocephalus;1659333887000;19
Gazella granti;1660826100000;128
Echimys chrysurus;1674815342000;48
Marmota caligata;1658488012000;167
Naja nivea;1658052542000;71
Larus dominicanus;1655205280000;117
Nasua narica;1658600292000;157
Pytilia melba;1666160362000;87
Mustela nigripes;1670974322000;154
Manouria emys;1675452179000;84
Felis wiedi or Leopardus weidi;1668414213000;181
Bettongia penicillata;1654631892000;69
Hymenolaimus malacorhynchus;1670320156000;8
Plegadis falcinellus;1654919159000;44
Anathana ellioti;1669220425000;160
Alouatta seniculus;1677494754000;151
Eubalaena australis;1664263091000;44
Madoqua kirkii;1671739044000;148
Dusicyon thous;1658772788000;50
Bucephala clangula;1674038009000;143
Phalacrocorax carbo;1668661382000;100
Theropithecus gelada;1672882145000;156
Upupa epops;1673182384000;117
Papio cynocephalus;1667016192000;196
Dasypus novemcinctus;1650678410000;149
Sciurus vulgaris;1654135588000;95
Psophia viridis;1680101110000;12
Castor canadensis;1669504498000;28
Aquila chrysaetos;1671194861000;197
Phalacrocorax niger;1658272303000;133
Ratufa indica;1664886118000;55
Struthio camelus;1666956868000;188
Cebus apella;1657595188000;148
Colaptes campestroides;1674475672000;177
Rhea americana;1668498891000;14
Cracticus nigroagularis;1650859386000;118
Coendou prehensilis;1651711972000;12
Leprocaulinus vipera;1656602331000;10
Pavo cristatus;1679399123000;58
Libellula quadrimaculata;1676526705000;161
Lasiodora parahybana;1675756294000;126
Trichoglossus haematodus moluccanus;1653421267000;182
Sceloporus magister;1676102384000;123
Rangifer tarandus;1655952717000;180
Otocyon megalotis;1679770759000;57
Kobus leche robertsi;1677480092000;163
Nasua narica;1676021949000;28
Mustela nigripes;1668159300000;62
Vulpes vulpes;1674913132000;165
Cervus unicolor;1673308030000;152
Loxodonta africana;1679810348000;196
Upupa epops;1657782133000;156
Tursiops truncatus;1664086484000;161
Zenaida galapagoensis;1667349567000;90
Gorilla gorilla;1661670742000;16
Macropus agilis;1664234736000;88
Crocodylus niloticus;1675714687000;99
Cynomys ludovicianus;1664426302000;75
Passer domesticus;1667991312000;171
Platalea leucordia;1670275198000;153
Phascogale calura;1653855595000;13
Felis wiedi or Leopardus weidi;1652278031000;16
Cervus duvauceli;1668110622000;61
Gymnorhina tibicen;1656318284000;165
Meleagris gallopavo;1681217197000;170
Martes pennanti;1662911720000;96
Diomedea irrorata;1676642425000;89
Anthropoides paradisea;1669112172000;53
Turtur chalcospilos;1665827782000;117
Ceratotherium simum;1669719057000;115
Bison bison;1678336809000;112
Speotyte cuniculata;1656196914000;72
Cebus albifrons;1671950127000;129
Centrocercus urophasianus;1671160631000;22
Macaca nemestrina;1662247383000;80
Columba palumbus;1678861220000;84
Papio cynocephalus;1661172035000;137
Streptopelia decipiens;1656956758000;186
Ninox superciliaris;1654269677000;181
Phaethon aethereus;1669429145000;141
Aquila chrysaetos;1658738841000;128
Snycerus caffer;1661417608000;186
Alouatta seniculus;1658576425000;164
Chordeiles minor;1658003854000;21
Limosa haemastica;1652816387000;20
Odocoileus hemionus;1677199874000;55
unavailable;1680386952000;71
Psophia viridis;1672297131000;108
Nectarinia chalybea;1663083088000;17
Eudromia elegans;1673152981000;104
Sarcophilus harrisii;1669657592000;38
Kobus leche robertsi;1654803695000;69
Libellula quadrimaculata;1666675645000;70
Sula dactylatra;1673572940000;99
Connochaetus taurinus;1651170961000;8
unavailable;1676770540000;146
Terrapene carolina;1661995718000;158
Oryx gazella;1662527413000;92
Platalea leucordia;1671928916000;91
Francolinus swainsonii;1662995229000;103
Dusicyon thous;1674142892000;63
Sylvicapra grimma;1657436632000;143
Geochelone elegans;1677828069000;61
Loris tardigratus;1651686642000;3
Nucifraga columbiana;1668264990000;92
Uraeginthus granatina;1666143636000;112
Anastomus oscitans;1666212182000;177
Eremophila alpestris;1667062081000;116
Bubulcus ibis;1668296357000;33
Herpestes javanicus;1672682778000;16
Phalacrocorax brasilianus;1673140011000;75
Balearica pavonina;1658201400000;13
Larus fuliginosus;1659989901000;85
Ephippiorhynchus mycteria;1676846417000;193
Pteronura brasiliensis;1672652188000;65
Bucephala clangula;1664169300000;47
Aonyx capensis;1670244255000;25
Phalaropus lobatus;1681297660000;140
Sarkidornis melanotos;1678927794000;164
Ciconia episcopus;1658896830000;17
Sitta canadensis;1651272431000;14
Canis mesomelas;1679568696000;150
Acridotheres tristis;1653944515000;20
Felis caracal;1655583011000;16
Iguana iguana;1666144337000;192
Ardea golieth;1660665676000;136
Haliaetus vocifer;1661829833000;85
Paraxerus cepapi;1669313388000;102
Passer domesticus;1652259239000;52
Anas bahamensis;1651079611000;108
Scolopax minor;1681651467000;6
Psophia viridis;1665595318000;128
Trichechus inunguis;1677958024000;59
Semnopithecus entellus;1658515944000;36
Boa caninus;1654387871000;149
Neophron percnopterus;1674498638000;200
Butorides striatus;1662368566000;116
Picoides pubescens;1660061312000;70
Chordeiles minor;1668791855000;59
Suricata suricatta;1658642085000;191
Tockus erythrorhyncus;1663901290000;128
Ciconia ciconia;1679896937000;133
Laniaurius atrococcineus;1660588111000;110
Mirounga leonina;1674786440000;190
Myrmecobius fasciatus;1675351045000;153
Macropus eugenii;1655793357000;151
Phalacrocorax carbo;1666348223000;116
Taurotagus oryx;1656884047000;57
Sarcorhamphus papa;1655419439000;75
Ursus americanus;1667309907000;90
Graspus graspus;1666017236000;195
Redunca redunca;1669971958000;183
Eremophila alpestris;1660789951000;11
Capra ibex;1678176099000;103
Connochaetus taurinus;1678954587000;95
Actophilornis africanus;1650830822000;178
Melophus lathami;1672382759000;114
Sylvilagus floridanus;1672850995000;59
Phalaropus fulicarius;1676546374000;91
Balearica pavonina;1668490698000;9
Acridotheres tristis;1662310294000;27
Milvus migrans;1678645502000;126
Aepyceros mylampus;1654333063000;60
Odocoilenaus virginianus;1678487239000;137
Spermophilus armatus;1676956258000;108
Geococcyx californianus;1678813804000;67
Lepus arcticus;1676321645000;148
Bos mutus;1654210089000;123
Ploceus intermedius;1679520448000;140
Ephippiorhynchus mycteria;1658676703000;33
Anser caerulescens;1680279254000;46
Eutamias minimus;1666337994000;84
Genetta genetta;1656705595000;39
Pitangus sulphuratus;1662725851000;198
Redunca redunca;1681331024000;158
Macropus giganteus;1672545435000;181
Theropithecus gelada;1660566293000;71
Grus canadensis;1655485792000;56
Priodontes maximus;1659671035000;196
Merops bullockoides;1658573800000;130
Canis lupus baileyi;1659599611000;74
Platalea leucordia;1652008160000;97
Plegadis ridgwayi;1672268725000;101
Francolinus coqui;1659355945000;54
Paraxerus cepapi;1674575169000;174
Otaria flavescens;1680780234000;72
Cacatua galerita;1679142720000;36
Ovibos moschatus;1652514882000;69
Grus antigone;1668064150000;103
Callorhinus ursinus;1656823897000;88
Cygnus buccinator;1668493979000;110
Eumetopias jubatus;1655144815000;175
Rizhao Shanzihe Airport;1677879359000;122
RAF Upper Heyford;1654886212000;172
Glasgow Prestwick Airport;1670377522000;148
Gloucestershire Airport;1676207424000;116
Century City Heliport;1675013146000;155
Berbera Airport;1670190470000;188
Bagdogra Airport;1680101004000;186
Lodja Airport;1668148137000;57
Debre Tabor Airport;1674795083000;148
Kilwa Airport;1653335910000;136
Mkambati Airport;1663210254000;137
Toowoomba Wellcamp Airport;1668485990000;101
Aberdeen Dyce Airport;1681293472000;33
Kurwina Airport;1673343330000;109
Rio Galeão – Tom Jobim International Airport;1666638606000;38
Lennart Meri Tallinn Airport;1655264499000;192
Narathiwat Airport;1667252407000;17
Fazenda São João Airport;1659496199000;32
La Gaviota Airport;1679645553000;8
Ranong Airport;1663483964000;166
Mercer County Airport;1661474500000;173
Kassel-Calden Airport;1667922966000;200
Brussels Airport;1667773398000;157
Blytheville Municipal Airport;1675996822000;105
Araracuara Airport;1651510933000;134
Chubu Centrair International Airport;1669309698000;175
Statesville Regional Airport;1670467860000;114
Burley Municipal Airport;1678311805000;108
Los Alamos Airport;1654503447000;197
Aguni Airport;1681000964000;108
Wiluna Airport;1655157192000;187
Lamerd Airport;1672748277000;132
Kota Kinabalu International Airport;1655533480000;198
Captain Auguste George Airport;1669530945000;137
Quanzhou Jinjiang International Airport;1670968761000;134
Dayong Airport;1655101956000;31
Gamal Abdel Nasser Airport;1665737316000;199
Bahja Airport;1660595325000;40
Greenwood–Leflore Airport;1673335103000;61
Sywell Aerodrome;1658823271000;179
Elorza Airport;1670868359000;167
